"start_lat","start_lon","end_lat","end_lon","movement_geometry","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","percent_change","clipped_z_score","ds"
"30.125238653918725","72.23541496058307","32.68247021464708","70.79360871430961","LINESTRING (72.23541496058307 30.125238653918725, 70.79360871430961 32.68247021464708)","315.5525380665908","PAK.7.6_1","PAK.5.1_1","Multan","Bannu","GADM2","3.6","PK","2022-08-14 16:00","","","","","","2022-08-14"
"30.125238653918725","72.23541496058307","32.33316289585532","74.07475121428519","LINESTRING (72.23541496058307 30.125238653918725, 74.07475121428519 32.33316289585532)","301.41833234437604","PAK.7.6_1","PAK.7.4_1","Multan","Gujranwala","GADM2","3.6","PK","2022-08-14 16:00","50.166666666666664","61.0","10.833333333333336","21.17263843648209","0.5815917393052483","2022-08-14"
"30.125238653918725","72.23541496058307","30.022478285382874","70.54930191944253","LINESTRING (72.23541496058307 30.125238653918725, 70.54930191944253 30.022478285382874)","162.64832009642313","PAK.7.6_1","PAK.7.2_1","Multan","Dera Ghazi Khan","GADM2","3.6","PK","2022-08-14 16:00","278.8333333333333","390.0","111.16666666666669","39.72602739726028","1.2160175846145995","2022-08-14"
"30.125238653918725","72.23541496058307","27.895334562554417","68.34847452964398","LINESTRING (72.23541496058307 30.125238653918725, 68.34847452964398 27.895334562554417)","451.99910982836735","PAK.7.6_1","PAK.8.3_1","Multan","Larkana","GADM2","3.6","PK","2022-08-14 16:00","10.5","13.0","2.5","21.73913043478261","0.25164101736615585","2022-08-14"
"30.125238653918725","72.23541496058307","27.493773199641932","65.73513763364258","LINESTRING (72.23541496058307 30.125238653918725, 65.73513763364258 27.493773199641932)","697.4941028656295","PAK.7.6_1","PAK.2.1_1","Multan","Kalat","GADM2","3.6","PK","2022-08-14 16:00","","","","","","2022-08-14"
"30.125238653918725","72.23541496058307","33.19520491602086","72.72306554874687","LINESTRING (72.23541496058307 30.125238653918725, 72.72306554874687 33.19520491602086)","344.46965762628105","PAK.7.6_1","PAK.7.7_1","Multan","Rawalpindi","GADM2","3.6","PK","2022-08-14 16:00","69.66666666666667","79.0","9.333333333333329","13.207547169811312","0.26220263009553374","2022-08-14"
"30.125238653918725","72.23541496058307","29.488334147075516","68.57004866839137","LINESTRING (72.23541496058307 30.125238653918725, 68.57004866839137 29.488334147075516)","360.65509225692097","PAK.7.6_1","PAK.2.5_1","Multan","Sibi","GADM2","3.6","PK","2022-08-14 16:00","","","","","","2022-08-14"
"32.68247021464708","70.79360871430961","32.33316289585532","74.07475121428519","LINESTRING (70.79360871430961 32.68247021464708, 74.07475121428519 32.33316289585532)","310.11090770963773","PAK.5.1_1","PAK.7.4_1","Bannu","Gujranwala","GADM2","3.6","PK","2022-08-14 16:00","","","","","","2022-08-14"
"32.68247021464708","70.79360871430961","33.6692247086546","73.06666567556829","LINESTRING (70.79360871430961 32.68247021464708, 73.06666567556829 33.6692247086546)","238.30505406312818","PAK.5.1_1","PAK.4.1_1","Bannu","Islamabad","GADM2","3.6","PK","2022-08-14 16:00","","","","","","2022-08-14"
"32.68247021464708","70.79360871430961","30.125238653918725","72.23541496058307","LINESTRING (70.79360871430961 32.68247021464708, 72.23541496058307 30.125238653918725)","315.5525380665909","PAK.5.1_1","PAK.7.6_1","Bannu","Multan","GADM2","3.6","PK","2022-08-14 16:00","","","","","","2022-08-14"
