"start_latitude","start_longitude","end_latitude","end_longitude","movement_geometry","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"32.33316289585532","74.07475121428519","33.19520491602086","72.72306554874687","LINESTRING (74.07475121428519 32.33316289585532, 72.72306554874687 33.19520491602086)","158.6233562293813","PAK.7.4_1","PAK.7.7_1","Gujranwala","Rawalpindi","GADM2","3.6","PK","2022-09-07 08:00","994.2857142857143","1030.0","35.714285714285666","3.588345055260509","0.5372196505366862","2022-09-07"
"26.114871247960583","63.45987406471992","27.895334562554417","68.34847452964398","LINESTRING (63.45987406471992 26.114871247960583, 68.34847452964398 27.895334562554417)","523.1609782134807","PAK.2.2_1","PAK.8.3_1","Makran","Larkana","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"27.03982980235053","69.0210887094943","25.32310038372032","68.0513634220865","LINESTRING (69.0210887094943 27.03982980235053, 68.0513634220865 25.32310038372032)","214.0141288677187","PAK.8.6_1","PAK.8.1_1","Sukkur","Hyderabad","GADM2","3.6","PK","2022-09-07 08:00","278.0","225.0","-53.0","-18.996415770609318","-1.369519712218288","2022-09-07"
"32.33316289585532","74.07475121428519","30.125238653918725","72.23541496058307","LINESTRING (74.07475121428519 32.33316289585532, 72.23541496058307 30.125238653918725)","301.4183323443758","PAK.7.4_1","PAK.7.6_1","Gujranwala","Multan","GADM2","3.6","PK","2022-09-07 08:00","45.11045927882798","45.0","-0.11045927882798168","-0.23955362960069237","-0.02283218019142966","2022-09-07"
"32.33316289585532","74.07475121428519","27.43704665264957","68.8807568501547","LINESTRING (74.07475121428519 32.33316289585532, 68.8807568501547 27.43704665264957)","739.4591560899877","PAK.7.4_1","PAK.8.5_1","Gujranwala","Rann of Kutch","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"29.488334147075516","68.57004866839137","29.488334147075516","68.57004866839137","POINT (68.57004866839137 29.488334147075516)","0.0","PAK.2.5_1","PAK.2.5_1","Sibi","Sibi","GADM2","3.6","PK","2022-09-07 08:00","3064.4285714285716","3007.0","-57.42857142857156","-1.8734271600335581","-0.3353032683772939","2022-09-07"
"32.33316289585532","74.07475121428519","32.33316289585532","74.07475121428519","POINT (74.07475121428519 32.33316289585532)","0.0","PAK.7.4_1","PAK.7.4_1","Gujranwala","Gujranwala","GADM2","3.6","PK","2022-09-07 08:00","229204.42857142858","233679.0","4474.57142857142","1.9522100573534122","0.5975868652015123","2022-09-07"
"32.33316289585532","74.07475121428519","25.222414194595153","69.82002142729421","LINESTRING (74.07475121428519 32.33316289585532, 69.82002142729421 25.222414194595153)","892.5752101510176","PAK.7.4_1","PAK.8.4_1","Gujranwala","Mirpur Khas","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"29.488334147075516","68.57004866839137","31.212249025737595","73.94344561103003","LINESTRING (68.57004866839137 29.488334147075516, 73.94344561103003 31.212249025737595)","550.0078956572873","PAK.2.5_1","PAK.7.5_1","Sibi","Lahore","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"32.33316289585532","74.07475121428519","34.30542471242756","72.36232932451856","LINESTRING (74.07475121428519 32.33316289585532, 72.36232932451856 34.30542471242756)","270.935035267341","PAK.7.4_1","PAK.5.7_1","Gujranwala","Mardan","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"32.93234229426058","70.79861448797378","32.68247021464708","70.79360871430961","LINESTRING (70.79861448797378 32.93234229426058, 70.79360871430961 32.68247021464708)","27.788489574881027","PAK.5.3_1","PAK.5.1_1","F.A.T.A.","Bannu","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"32.33316289585532","74.07475121428519","25.078783448780808","67.18591128987336","LINESTRING (74.07475121428519 32.33316289585532, 67.18591128987336 25.078783448780808)","1049.1951332555057","PAK.7.4_1","PAK.8.2_1","Gujranwala","Karachi","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"29.488334147075516","68.57004866839137","35.69241137190094","72.24693033592979","LINESTRING (68.57004866839137 29.488334147075516, 72.24693033592979 35.69241137190094)","770.9109439951944","PAK.2.5_1","PAK.5.6_1","Sibi","Malakand","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"25.222414194595153","69.82002142729421","27.493773199641932","65.73513763364258","LINESTRING (69.82002142729421 25.222414194595153, 65.73513763364258 27.493773199641932)","478.94006748584115","PAK.8.4_1","PAK.2.1_1","Mirpur Khas","Kalat","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"33.6692247086546","73.06666567556829","27.03982980235053","69.0210887094943","LINESTRING (73.06666567556829 33.6692247086546, 69.0210887094943 27.03982980235053)","832.9023912249572","PAK.4.1_1","PAK.8.6_1","Islamabad","Sukkur","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"33.6692247086546","73.06666567556829","28.78299391530157","67.8281987215831","LINESTRING (73.06666567556829 33.6692247086546, 67.8281987215831 28.78299391530157)","736.8500049962588","PAK.4.1_1","PAK.2.3_1","Islamabad","Nasirabad","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"25.222414194595153","69.82002142729421","25.32310038372032","68.0513634220865","LINESTRING (69.82002142729421 25.222414194595153, 68.0513634220865 25.32310038372032)","178.19307349226438","PAK.8.4_1","PAK.8.1_1","Mirpur Khas","Hyderabad","GADM2","3.6","PK","2022-09-07 08:00","432.56494156672915","407.0","-25.564941566729146","-5.896450362049049","-0.3903760954066311","2022-09-07"
"34.01355518230366","71.79201037504812","28.848917939976854","71.63772667830045","LINESTRING (71.79201037504812 34.01355518230366, 71.63772667830045 28.848917939976854)","574.4686254488047","PAK.5.8_1","PAK.7.1_1","Peshawar","Bahawalpur","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"34.01355518230366","71.79201037504812","27.493773199641932","65.73513763364258","LINESTRING (71.79201037504812 34.01355518230366, 65.73513763364258 27.493773199641932)","927.2222235199827","PAK.5.8_1","PAK.2.1_1","Peshawar","Kalat","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"34.01355518230366","71.79201037504812","25.078783448780808","67.18591128987336","LINESTRING (71.79201037504812 34.01355518230366, 67.18591128987336 25.078783448780808)","1088.469016113569","PAK.5.8_1","PAK.8.2_1","Peshawar","Karachi","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"29.377445454266713","64.30346882797684","33.32403865221535","71.2456287788584","LINESTRING (64.30346882797684 29.377445454266713, 71.2456287788584 33.32403865221535)","791.6184082008662","PAK.2.4_1","PAK.5.5_1","Quetta","Kohat","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"30.022478285382874","70.54930191944253","27.43704665264957","68.8807568501547","LINESTRING (70.54930191944253 30.022478285382874, 68.8807568501547 27.43704665264957)","330.317096368764","PAK.7.2_1","PAK.8.5_1","Dera Ghazi Khan","Rann of Kutch","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"30.022478285382874","70.54930191944253","34.841214265020795","73.22436616623538","LINESTRING (70.54930191944253 30.022478285382874, 73.22436616623538 34.841214265020795)","591.6490526997706","PAK.7.2_1","PAK.5.4_1","Dera Ghazi Khan","Hazara","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"35.69241137190094","72.24693033592979","30.125238653918725","72.23541496058307","LINESTRING (72.24693033592979 35.69241137190094, 72.23541496058307 30.125238653918725)","619.0432653647068","PAK.5.6_1","PAK.7.6_1","Malakand","Multan","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"25.222414194595153","69.82002142729421","27.03982980235053","69.0210887094943","LINESTRING (69.82002142729421 25.222414194595153, 69.0210887094943 27.03982980235053)","217.2549554078855","PAK.8.4_1","PAK.8.6_1","Mirpur Khas","Sukkur","GADM2","3.6","PK","2022-09-07 08:00","89.14285714285714","61.0","-28.14285714285714","-31.220285261489696","-1.4068916489185679","2022-09-07"
"34.841214265020795","73.22436616623538","30.87994725044581","68.96663058059505","LINESTRING (73.22436616623538 34.841214265020795, 68.96663058059505 30.87994725044581)","593.3023129328138","PAK.5.4_1","PAK.2.6_1","Hazara","Zhob","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"29.377445454266713","64.30346882797684","27.493773199641932","65.73513763364258","LINESTRING (64.30346882797684 29.377445454266713, 65.73513763364258 27.493773199641932)","251.92179673920973","PAK.2.4_1","PAK.2.1_1","Quetta","Kalat","GADM2","3.6","PK","2022-09-07 08:00","91.0","75.0","-16.0","-17.391304347826086","-1.0650899227645494","2022-09-07"
"29.377445454266713","64.30346882797684","29.377445454266713","64.30346882797684","POINT (64.30346882797684 29.377445454266713)","0.0","PAK.2.4_1","PAK.2.4_1","Quetta","Quetta","GADM2","3.6","PK","2022-09-07 08:00","40576.0","38819.0","-1757.0","-4.33003918475984","-0.9453263904028862","2022-09-07"
"34.841214265020795","73.22436616623538","33.170013305044215","70.3861612705621","LINESTRING (73.22436616623538 34.841214265020795, 70.3861612705621 33.170013305044215)","320.8784311675641","PAK.5.4_1","PAK.3.1_1","Hazara","F.A.T.A.","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"30.022478285382874","70.54930191944253","30.022478285382874","70.54930191944253","POINT (70.54930191944253 30.022478285382874)","0.0","PAK.7.2_1","PAK.7.2_1","Dera Ghazi Khan","Dera Ghazi Khan","GADM2","3.6","PK","2022-09-07 08:00","39906.71428571428","40552.0","645.2857142857174","1.6169448083793403","0.21071637637918683","2022-09-07"
"30.022478285382874","70.54930191944253","32.33316289585532","74.07475121428519","LINESTRING (70.54930191944253 30.022478285382874, 74.07475121428519 32.33316289585532)","422.44876726191495","PAK.7.2_1","PAK.7.4_1","Dera Ghazi Khan","Gujranwala","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"32.33316289585532","74.07475121428519","31.93734049108809","70.62908633221942","LINESTRING (74.07475121428519 32.33316289585532, 70.62908633221942 31.93734049108809)","327.3985590349434","PAK.7.4_1","PAK.5.2_1","Gujranwala","Dera Ismail Khan","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"32.33316289585532","74.07475121428519","31.209905085174274","72.62371843417888","LINESTRING (74.07475121428519 32.33316289585532, 72.62371843417888 31.209905085174274)","185.51110192454496","PAK.7.4_1","PAK.7.3_1","Gujranwala","Faisalabad","GADM2","3.6","PK","2022-09-07 08:00","236.0","193.0","-43.0","-18.143459915611814","-1.1328872828122012","2022-09-07"
"33.32403865221535","71.2456287788584","33.32403865221535","71.2456287788584","POINT (71.2456287788584 33.32403865221535)","0.0","PAK.5.5_1","PAK.5.5_1","Kohat","Kohat","GADM2","3.6","PK","2022-09-07 08:00","10693.42857142857","11517.0","823.5714285714294","7.700939073750024","2.944521560469804","2022-09-07"
"32.33316289585532","74.07475121428519","27.03982980235053","69.0210887094943","LINESTRING (74.07475121428519 32.33316289585532, 69.0210887094943 27.03982980235053)","764.4570813628841","PAK.7.4_1","PAK.8.6_1","Gujranwala","Sukkur","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"33.6692247086546","73.06666567556829","25.32310038372032","68.0513634220865","LINESTRING (73.06666567556829 33.6692247086546, 68.0513634220865 25.32310038372032)","1046.9137479608944","PAK.4.1_1","PAK.8.1_1","Islamabad","Hyderabad","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"29.377445454266713","64.30346882797684","28.78299391530157","67.8281987215831","LINESTRING (64.30346882797684 29.377445454266713, 67.8281987215831 28.78299391530157)","348.8298988804945","PAK.2.4_1","PAK.2.3_1","Quetta","Nasirabad","GADM2","3.6","PK","2022-09-07 08:00","22.714285714285715","16.0","-6.714285714285715","-28.313253012048197","-1.6493766549074518","2022-09-07"
"25.222414194595153","69.82002142729421","28.78299391530157","67.8281987215831","LINESTRING (69.82002142729421 25.222414194595153, 67.8281987215831 28.78299391530157)","442.34640498686105","PAK.8.4_1","PAK.2.3_1","Mirpur Khas","Nasirabad","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"35.69241137190094","72.24693033592979","32.68247021464708","70.79360871430961","LINESTRING (72.24693033592979 35.69241137190094, 70.79360871430961 32.68247021464708)","360.38531237056674","PAK.5.6_1","PAK.5.1_1","Malakand","Bannu","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"26.114871247960583","63.45987406471992","30.022478285382874","70.54930191944253","LINESTRING (63.45987406471992 26.114871247960583, 70.54930191944253 30.022478285382874)","819.8535559964216","PAK.2.2_1","PAK.7.2_1","Makran","Dera Ghazi Khan","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"26.114871247960583","63.45987406471992","30.125238653918725","72.23541496058307","LINESTRING (63.45987406471992 26.114871247960583, 72.23541496058307 30.125238653918725)","968.830355643142","PAK.2.2_1","PAK.7.6_1","Makran","Multan","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"26.114871247960583","63.45987406471992","27.43704665264957","68.8807568501547","LINESTRING (63.45987406471992 26.114871247960583, 68.8807568501547 27.43704665264957)","557.8046275144077","PAK.2.2_1","PAK.8.5_1","Makran","Rann of Kutch","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"32.93234229426058","70.79861448797378","31.93734049108809","70.62908633221942","LINESTRING (70.79861448797378 32.93234229426058, 70.62908633221942 31.93734049108809)","111.77734723173606","PAK.5.3_1","PAK.5.2_1","F.A.T.A.","Dera Ismail Khan","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"33.19520491602086","72.72306554874687","33.32403865221535","71.2456287788584","LINESTRING (72.72306554874687 33.19520491602086, 71.2456287788584 33.32403865221535)","138.11681969982868","PAK.7.7_1","PAK.5.5_1","Rawalpindi","Kohat","GADM2","3.6","PK","2022-09-07 08:00","39.857142857142854","42.0","2.142857142857146","5.244755244755253","0.1453072757486648","2022-09-07"
"34.01355518230366","71.79201037504812","32.68247021464708","70.79360871430961","LINESTRING (71.79201037504812 34.01355518230366, 70.79360871430961 32.68247021464708)","174.66077095801913","PAK.5.8_1","PAK.5.1_1","Peshawar","Bannu","GADM2","3.6","PK","2022-09-07 08:00","47.285714285714285","62.0","14.714285714285715","30.47337278106509","0.9725496255863042","2022-09-07"
"35.69241137190094","72.24693033592979","33.19520491602086","72.72306554874687","LINESTRING (72.24693033592979 35.69241137190094, 72.72306554874687 33.19520491602086)","281.0875505615863","PAK.5.6_1","PAK.7.7_1","Malakand","Rawalpindi","GADM2","3.6","PK","2022-09-07 08:00","105.57142857142857","67.0","-38.57142857142857","-36.19302949061662","-1.8844446796662846","2022-09-07"
"35.69241137190094","72.24693033592979","32.10038677977812","71.88915810191632","LINESTRING (72.24693033592979 35.69241137190094, 71.88915810191632 32.10038677977812)","400.7771713065426","PAK.5.6_1","PAK.7.8_1","Malakand","Sargodha","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"29.488334147075516","68.57004866839137","33.32403865221535","71.2456287788584","LINESTRING (68.57004866839137 29.488334147075516, 71.2456287788584 33.32403865221535)","496.32194636933815","PAK.2.5_1","PAK.5.5_1","Sibi","Kohat","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"30.022478285382874","70.54930191944253","30.125238653918725","72.23541496058307","LINESTRING (70.54930191944253 30.022478285382874, 72.23541496058307 30.125238653918725)","162.64832009642313","PAK.7.2_1","PAK.7.6_1","Dera Ghazi Khan","Multan","GADM2","3.6","PK","2022-09-07 08:00","603.1428571428571","633.0","29.85714285714289","4.94206668243084","0.394242559318882","2022-09-07"
"32.33316289585532","74.07475121428519","34.841214265020795","73.22436616623538","LINESTRING (74.07475121428519 32.33316289585532, 73.22436616623538 34.841214265020795)","289.79021988914326","PAK.7.4_1","PAK.5.4_1","Gujranwala","Hazara","GADM2","3.6","PK","2022-09-07 08:00","15.373588738965713","","","","","2022-09-07"
"30.022478285382874","70.54930191944253","29.488334147075516","68.57004866839137","LINESTRING (70.54930191944253 30.022478285382874, 68.57004866839137 29.488334147075516)","200.08089780288546","PAK.7.2_1","PAK.2.5_1","Dera Ghazi Khan","Sibi","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"32.33316289585532","74.07475121428519","32.68247021464708","70.79360871430961","LINESTRING (74.07475121428519 32.33316289585532, 70.79360871430961 32.68247021464708)","310.1109077096377","PAK.7.4_1","PAK.5.1_1","Gujranwala","Bannu","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"32.33316289585532","74.07475121428519","33.170013305044215","70.3861612705621","LINESTRING (74.07475121428519 32.33316289585532, 70.3861612705621 33.170013305044215)","357.25589293174204","PAK.7.4_1","PAK.3.1_1","Gujranwala","F.A.T.A.","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"32.33316289585532","74.07475121428519","35.69241137190094","72.24693033592979","LINESTRING (74.07475121428519 32.33316289585532, 72.24693033592979 35.69241137190094)","409.7426076480402","PAK.7.4_1","PAK.5.6_1","Gujranwala","Malakand","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"34.841214265020795","73.22436616623538","34.30542471242756","72.36232932451856","LINESTRING (73.22436616623538 34.841214265020795, 72.36232932451856 34.30542471242756)","98.88721036075398","PAK.5.4_1","PAK.5.7_1","Hazara","Mardan","GADM2","3.6","PK","2022-09-07 08:00","72.85714285714286","64.0","-8.857142857142861","-11.992263056092849","-0.7508672994469154","2022-09-07"
"34.841214265020795","73.22436616623538","32.10038677977812","71.88915810191632","LINESTRING (73.22436616623538 34.841214265020795, 71.88915810191632 32.10038677977812)","328.9588578775284","PAK.5.4_1","PAK.7.8_1","Hazara","Sargodha","GADM2","3.6","PK","2022-09-07 08:00","24.857142857142858","14.0","-10.857142857142858","-41.988950276243095","-1.757959807825055","2022-09-07"
"33.32403865221535","71.2456287788584","28.78299391530157","67.8281987215831","LINESTRING (71.2456287788584 33.32403865221535, 67.8281987215831 28.78299391530157)","600.6826593222934","PAK.5.5_1","PAK.2.3_1","Kohat","Nasirabad","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"35.69241137190094","72.24693033592979","32.93234229426058","70.79861448797378","LINESTRING (72.24693033592979 35.69241137190094, 70.79861448797378 32.93234229426058)","334.48046946503536","PAK.5.6_1","PAK.5.3_1","Malakand","F.A.T.A.","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"33.170013305044215","70.3861612705621","31.209905085174274","72.62371843417888","LINESTRING (70.3861612705621 33.170013305044215, 72.62371843417888 31.209905085174274)","303.0327704507973","PAK.3.1_1","PAK.7.3_1","F.A.T.A.","Faisalabad","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"27.03982980235053","69.0210887094943","31.209905085174274","72.62371843417888","LINESTRING (69.0210887094943 27.03982980235053, 72.62371843417888 31.209905085174274)","580.8244351146915","PAK.8.6_1","PAK.7.3_1","Sukkur","Faisalabad","GADM2","3.6","PK","2022-09-07 08:00","15.571428571428571","13.0","-2.571428571428571","-15.517241379310345","-0.5291067161269937","2022-09-07"
"27.03982980235053","69.0210887094943","33.32403865221535","71.2456287788584","LINESTRING (69.0210887094943 27.03982980235053, 71.2456287788584 33.32403865221535)","730.69219917036","PAK.8.6_1","PAK.5.5_1","Sukkur","Kohat","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"27.03982980235053","69.0210887094943","28.78299391530157","67.8281987215831","LINESTRING (69.0210887094943 27.03982980235053, 67.8281987215831 28.78299391530157)","226.5115940534296","PAK.8.6_1","PAK.2.3_1","Sukkur","Nasirabad","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"33.170013305044215","70.3861612705621","27.493773199641932","65.73513763364258","LINESTRING (70.3861612705621 33.170013305044215, 65.73513763364258 27.493773199641932)","772.8327315183927","PAK.3.1_1","PAK.2.1_1","F.A.T.A.","Kalat","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"33.170013305044215","70.3861612705621","29.377445454266713","64.30346882797684","LINESTRING (70.3861612705621 33.170013305044215, 64.30346882797684 29.377445454266713)","715.3229960695505","PAK.3.1_1","PAK.2.4_1","F.A.T.A.","Quetta","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"33.170013305044215","70.3861612705621","27.03982980235053","69.0210887094943","LINESTRING (70.3861612705621 33.170013305044215, 69.0210887094943 27.03982980235053)","694.1555680653319","PAK.3.1_1","PAK.8.6_1","F.A.T.A.","Sukkur","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"29.488334147075516","68.57004866839137","30.87994725044581","68.96663058059505","LINESTRING (68.57004866839137 29.488334147075516, 68.96663058059505 30.87994725044581)","159.3660752222629","PAK.2.5_1","PAK.2.6_1","Sibi","Zhob","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"35.69241137190094","72.24693033592979","35.69241137190094","72.24693033592979","POINT (72.24693033592979 35.69241137190094)","0.0","PAK.5.6_1","PAK.5.6_1","Malakand","Malakand","GADM2","3.6","PK","2022-09-07 08:00","42094.42857142857","41969.0","-125.42857142857247","-0.29796245265858773","-0.14595296067883273","2022-09-07"
"30.022478285382874","70.54930191944253","25.078783448780808","67.18591128987336","LINESTRING (70.54930191944253 30.022478285382874, 67.18591128987336 25.078783448780808)","641.8742725528025","PAK.7.2_1","PAK.8.2_1","Dera Ghazi Khan","Karachi","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
"30.022478285382874","70.54930191944253","35.69241137190094","72.24693033592979","LINESTRING (70.54930191944253 30.022478285382874, 72.24693033592979 35.69241137190094)","650.0679882676822","PAK.7.2_1","PAK.5.6_1","Dera Ghazi Khan","Malakand","GADM2","3.6","PK","2022-09-07 08:00","","","","","","2022-09-07"
