"start_lat","start_lon","end_lat","end_lon","movement_geometry","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","percent_change","clipped_z_score","ds"
"31.93734049108809","70.62908633221942","31.212249025737595","73.94344561103003","LINESTRING (70.62908633221942 31.93734049108809, 73.94344561103003 31.212249025737595)","324.1515879968545","PAK.5.2_1","PAK.7.5_1","Dera Ismail Khan","Lahore","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"31.93734049108809","70.62908633221942","28.78299391530157","67.8281987215831","LINESTRING (70.62908633221942 31.93734049108809, 67.8281987215831 28.78299391530157)","441.81660393705744","PAK.5.2_1","PAK.2.3_1","Dera Ismail Khan","Nasirabad","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"32.68247021464708","70.79360871430961","26.114871247960583","63.45987406471992","LINESTRING (70.79360871430961 32.68247021464708, 63.45987406471992 26.114871247960583)","1018.2469652426505","PAK.5.1_1","PAK.2.2_1","Bannu","Makran","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"32.68247021464708","70.79360871430961","29.377445454266713","64.30346882797684","LINESTRING (70.79360871430961 32.68247021464708, 64.30346882797684 29.377445454266713)","719.1282781219696","PAK.5.1_1","PAK.2.4_1","Bannu","Quetta","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"32.68247021464708","70.79360871430961","25.078783448780808","67.18591128987336","LINESTRING (70.79360871430961 32.68247021464708, 67.18591128987336 25.078783448780808)","915.3628199768946","PAK.5.1_1","PAK.8.2_1","Bannu","Karachi","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"32.68247021464708","70.79360871430961","27.895334562554417","68.34847452964398","LINESTRING (70.79360871430961 32.68247021464708, 68.34847452964398 27.895334562554417)","581.7222918340434","PAK.5.1_1","PAK.8.3_1","Bannu","Larkana","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"32.68247021464708","70.79360871430961","28.78299391530157","67.8281987215831","LINESTRING (70.79360871430961 32.68247021464708, 67.8281987215831 28.78299391530157)","517.9532972276803","PAK.5.1_1","PAK.2.3_1","Bannu","Nasirabad","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"32.68247021464708","70.79360871430961","27.493773199641932","65.73513763364258","LINESTRING (70.79360871430961 32.68247021464708, 65.73513763364258 27.493773199641932)","754.572776791259","PAK.5.1_1","PAK.2.1_1","Bannu","Kalat","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"27.03982980235053","69.0210887094943","32.68247021464708","70.79360871430961","LINESTRING (69.0210887094943 27.03982980235053, 70.79360871430961 32.68247021464708)","650.2631976665862","PAK.8.6_1","PAK.5.1_1","Sukkur","Bannu","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"27.03982980235053","69.0210887094943","27.895334562554417","68.34847452964398","LINESTRING (69.0210887094943 27.03982980235053, 68.34847452964398 27.895334562554417)","115.98645116923203","PAK.8.6_1","PAK.8.3_1","Sukkur","Larkana","GADM2","3.6","PK","2022-08-25 16:00","276.57142857142856","145.0","-131.57142857142856","-47.400926402470404","-2.4043118607540443","2022-08-25"
"27.03982980235053","69.0210887094943","31.209905085174274","72.62371843417888","LINESTRING (69.0210887094943 27.03982980235053, 72.62371843417888 31.209905085174274)","580.8244351146915","PAK.8.6_1","PAK.7.3_1","Sukkur","Faisalabad","GADM2","3.6","PK","2022-08-25 16:00","30.142857142857142","10.0","-20.142857142857142","-64.6788990825688","-1.1216884430599419","2022-08-25"
"27.03982980235053","69.0210887094943","25.32310038372032","68.0513634220865","LINESTRING (69.0210887094943 27.03982980235053, 68.0513634220865 25.32310038372032)","214.0141288677187","PAK.8.6_1","PAK.8.1_1","Sukkur","Hyderabad","GADM2","3.6","PK","2022-08-25 16:00","140.14285714285714","44.0","-96.14285714285714","-68.11740890688259","-4.0","2022-08-25"
"33.19520491602086","72.72306554874687","29.488334147075516","68.57004866839137","LINESTRING (72.72306554874687 33.19520491602086, 68.57004866839137 29.488334147075516)","570.3711761934295","PAK.7.7_1","PAK.2.5_1","Rawalpindi","Sibi","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"33.19520491602086","72.72306554874687","31.212249025737595","73.94344561103003","LINESTRING (72.72306554874687 33.19520491602086, 73.94344561103003 31.212249025737595)","248.59515687758523","PAK.7.7_1","PAK.7.5_1","Rawalpindi","Lahore","GADM2","3.6","PK","2022-08-25 16:00","230.42857142857142","191.0","-39.428571428571416","-17.037037037037035","-1.5767824908963741","2022-08-25"
"33.19520491602086","72.72306554874687","30.125238653918725","72.23541496058307","LINESTRING (72.72306554874687 33.19520491602086, 72.23541496058307 30.125238653918725)","344.46965762628116","PAK.7.7_1","PAK.7.6_1","Rawalpindi","Multan","GADM2","3.6","PK","2022-08-25 16:00","69.12362198434836","40.0","-29.12362198434836","-41.53182787798493","-0.6953139799192536","2022-08-25"
"33.19520491602086","72.72306554874687","27.895334562554417","68.34847452964398","LINESTRING (72.72306554874687 33.19520491602086, 68.34847452964398 27.895334562554417)","722.8566328473551","PAK.7.7_1","PAK.8.3_1","Rawalpindi","Larkana","GADM2","3.6","PK","2022-08-25 16:00","","","","","","2022-08-25"
"33.19520491602086","72.72306554874687","25.078783448780808","67.18591128987336","LINESTRING (72.72306554874687 33.19520491602086, 67.18591128987336 25.078783448780808)","1050.1184971760506","PAK.7.7_1","PAK.8.2_1","Rawalpindi","Karachi","GADM2","3.6","PK","2022-08-25 16:00","16.857142857142858","11.0","-5.857142857142858","-32.800000000000004","-0.8355176245877031","2022-08-25"
"33.19520491602086","72.72306554874687","32.10038677977812","71.88915810191632","LINESTRING (72.72306554874687 33.19520491602086, 71.88915810191632 32.10038677977812)","144.62241003811295","PAK.7.7_1","PAK.7.8_1","Rawalpindi","Sargodha","GADM2","3.6","PK","2022-08-25 16:00","116.48988132782964","70.0","-46.489881327829636","-39.56926401015749","-0.6846027895864428","2022-08-25"
"33.32403865221535","71.2456287788584","33.6692247086546","73.06666567556829","LINESTRING (71.2456287788584 33.32403865221535, 73.06666567556829 33.6692247086546)","173.16514727417393","PAK.5.5_1","PAK.4.1_1","Kohat","Islamabad","GADM2","3.6","PK","2022-08-25 16:00","","15.0","","","","2022-08-25"
