"start_lat","start_lon","end_lat","end_lon","movement_geometry","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","percent_change","clipped_z_score","ds"
"27.03982980235053","69.0210887094943","32.33316289585532","74.07475121428519","LINESTRING (69.0210887094943 27.03982980235053, 74.07475121428519 32.33316289585532)","764.4570813628844","PAK.8.6_1","PAK.7.4_1","Sukkur","Gujranwala","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"27.03982980235053","69.0210887094943","29.377445454266713","64.30346882797684","LINESTRING (69.0210887094943 27.03982980235053, 64.30346882797684 29.377445454266713)","530.2630100075406","PAK.8.6_1","PAK.2.4_1","Sukkur","Quetta","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"33.19520491602086","72.72306554874687","30.022478285382874","70.54930191944253","LINESTRING (72.72306554874687 33.19520491602086, 70.54930191944253 30.022478285382874)","408.4273055119505","PAK.7.7_1","PAK.7.2_1","Rawalpindi","Dera Ghazi Khan","GADM2","3.6","PK","2022-08-29 08:00","","13.0","","","","2022-08-29"
"33.19520491602086","72.72306554874687","29.488334147075516","68.57004866839137","LINESTRING (72.72306554874687 33.19520491602086, 68.57004866839137 29.488334147075516)","570.3711761934295","PAK.7.7_1","PAK.2.5_1","Rawalpindi","Sibi","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"33.170013305044215","70.3861612705621","29.488334147075516","68.57004866839137","LINESTRING (70.3861612705621 33.170013305044215, 68.57004866839137 29.488334147075516)","444.2175339777043","PAK.3.1_1","PAK.2.5_1","F.A.T.A.","Sibi","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"33.170013305044215","70.3861612705621","27.43704665264957","68.8807568501547","LINESTRING (70.3861612705621 33.170013305044215, 68.8807568501547 27.43704665264957)","653.6274663395685","PAK.3.1_1","PAK.8.5_1","F.A.T.A.","Rann of Kutch","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"33.170013305044215","70.3861612705621","28.848917939976854","71.63772667830045","LINESTRING (70.3861612705621 33.170013305044215, 71.63772667830045 28.848917939976854)","495.05414571804744","PAK.3.1_1","PAK.7.1_1","F.A.T.A.","Bahawalpur","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"30.125238653918725","72.23541496058307","34.30542471242756","72.36232932451856","LINESTRING (72.23541496058307 30.125238653918725, 72.36232932451856 34.30542471242756)","464.96938400347136","PAK.7.6_1","PAK.5.7_1","Multan","Mardan","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"29.488334147075516","68.57004866839137","27.43704665264957","68.8807568501547","LINESTRING (68.57004866839137 29.488334147075516, 68.8807568501547 27.43704665264957)","230.10609682922524","PAK.2.5_1","PAK.8.5_1","Sibi","Rann of Kutch","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"29.488334147075516","68.57004866839137","28.848917939976854","71.63772667830045","LINESTRING (68.57004866839137 29.488334147075516, 71.63772667830045 28.848917939976854)","306.21154480216643","PAK.2.5_1","PAK.7.1_1","Sibi","Bahawalpur","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"33.19520491602086","72.72306554874687","27.03982980235053","69.0210887094943","LINESTRING (72.72306554874687 33.19520491602086, 69.0210887094943 27.03982980235053)","771.3607896626696","PAK.7.7_1","PAK.8.6_1","Rawalpindi","Sukkur","GADM2","3.6","PK","2022-08-29 08:00","10.0","10.0","0.0","0.0","0.0","2022-08-29"
"33.19520491602086","72.72306554874687","30.87994725044581","68.96663058059505","LINESTRING (72.72306554874687 33.19520491602086, 68.96663058059505 30.87994725044581)","437.72415340454023","PAK.7.7_1","PAK.2.6_1","Rawalpindi","Zhob","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"32.68247021464708","70.79360871430961","32.68247021464708","70.79360871430961","POINT (70.79360871430961 32.68247021464708)","0.0","PAK.5.1_1","PAK.5.1_1","Bannu","Bannu","GADM2","3.6","PK","2022-08-29 08:00","6702.833333333333","6304.0","-398.83333333333303","-5.949332471471541","-0.4929597794811417","2022-08-29"
"25.32310038372032","68.0513634220865","29.488334147075516","68.57004866839137","LINESTRING (68.0513634220865 25.32310038372032, 68.57004866839137 29.488334147075516)","465.9729998140362","PAK.8.1_1","PAK.2.5_1","Hyderabad","Sibi","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"25.32310038372032","68.0513634220865","33.6692247086546","73.06666567556829","LINESTRING (68.0513634220865 25.32310038372032, 73.06666567556829 33.6692247086546)","1046.9137479608942","PAK.8.1_1","PAK.4.1_1","Hyderabad","Islamabad","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"25.32310038372032","68.0513634220865","32.33316289585532","74.07475121428519","LINESTRING (68.0513634220865 25.32310038372032, 74.07475121428519 32.33316289585532)","975.1906678227417","PAK.8.1_1","PAK.7.4_1","Hyderabad","Gujranwala","GADM2","3.6","PK","2022-08-29 08:00","","","","","","2022-08-29"
"32.10038677977812","71.88915810191632","33.6692247086546","73.06666567556829","LINESTRING (71.88915810191632 32.10038677977812, 73.06666567556829 33.6692247086546)","206.20279483226162","PAK.7.8_1","PAK.4.1_1","Sargodha","Islamabad","GADM2","3.6","PK","2022-08-29 08:00","154.66666666666666","114.0","-40.66666666666666","-26.124197002141322","-0.6892193395222457","2022-08-29"
"32.10038677977812","71.88915810191632","31.212249025737595","73.94344561103003","LINESTRING (71.88915810191632 32.10038677977812, 73.94344561103003 31.212249025737595)","218.0752569983912","PAK.7.8_1","PAK.7.5_1","Sargodha","Lahore","GADM2","3.6","PK","2022-08-29 08:00","295.8333333333333","275.0","-20.833333333333314","-7.018528916339129","-0.2958800756229589","2022-08-29"
