"start_lat","start_lon","end_lat","end_lon","movement_geometry","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","percent_change","clipped_z_score","ds"
"33.6692247086546","73.06666567556829","34.01355518230366","71.79201037504812","LINESTRING (73.06666567556829 33.6692247086546, 71.79201037504812 34.01355518230366)","123.79167028925023","PAK.4.1_1","PAK.5.8_1","Islamabad","Peshawar","GADM2","3.6","PK","2022-08-18 08:00","447.176791933089","426.0","-21.17679193308902","-4.725097844033528","-0.1831649733839839","2022-08-18"
"33.6692247086546","73.06666567556829","31.212249025737595","73.94344561103003","LINESTRING (73.06666567556829 33.6692247086546, 73.94344561103003 31.212249025737595)","285.32054244231307","PAK.4.1_1","PAK.7.5_1","Islamabad","Lahore","GADM2","3.6","PK","2022-08-18 08:00","530.6439044511228","457.0","-73.64390445112281","-13.852111128247373","-0.6405230905229432","2022-08-18"
"33.6692247086546","73.06666567556829","25.078783448780808","67.18591128987336","LINESTRING (73.06666567556829 33.6692247086546, 67.18591128987336 25.078783448780808)","1111.7098932823674","PAK.4.1_1","PAK.8.2_1","Islamabad","Karachi","GADM2","3.6","PK","2022-08-18 08:00","53.42857142857143","41.0","-12.42857142857143","-22.834645669291344","-0.832367577734317","2022-08-18"
"25.078783448780808","67.18591128987336","32.68247021464708","70.79360871430961","LINESTRING (67.18591128987336 25.078783448780808, 70.79360871430961 32.68247021464708)","915.3628199768945","PAK.8.2_1","PAK.5.1_1","Karachi","Bannu","GADM2","3.6","PK","2022-08-18 08:00","","","","","","2022-08-18"
"25.078783448780808","67.18591128987336","30.87994725044581","68.96663058059505","LINESTRING (67.18591128987336 25.078783448780808, 68.96663058059505 30.87994725044581)","668.3054155745194","PAK.8.2_1","PAK.2.6_1","Karachi","Zhob","GADM2","3.6","PK","2022-08-18 08:00","","","","","","2022-08-18"
"25.078783448780808","67.18591128987336","29.377445454266713","64.30346882797684","LINESTRING (67.18591128987336 25.078783448780808, 64.30346882797684 29.377445454266713)","556.4409116982426","PAK.8.2_1","PAK.2.4_1","Karachi","Quetta","GADM2","3.6","PK","2022-08-18 08:00","11.857142857142858","","","","","2022-08-18"
"25.078783448780808","67.18591128987336","31.209905085174274","72.62371843417888","LINESTRING (67.18591128987336 25.078783448780808, 72.62371843417888 31.209905085174274)","865.156592254047","PAK.8.2_1","PAK.7.3_1","Karachi","Faisalabad","GADM2","3.6","PK","2022-08-18 08:00","","","","","","2022-08-18"
"25.078783448780808","67.18591128987336","31.212249025737595","73.94344561103003","LINESTRING (67.18591128987336 25.078783448780808, 73.94344561103003 31.212249025737595)","950.380307708214","PAK.8.2_1","PAK.7.5_1","Karachi","Lahore","GADM2","3.6","PK","2022-08-18 08:00","81.57142857142857","84.0","2.4285714285714306","2.9411764705882377","0.14022476619455296","2022-08-18"
"25.078783448780808","67.18591128987336","33.19520491602086","72.72306554874687","LINESTRING (67.18591128987336 25.078783448780808, 72.72306554874687 33.19520491602086)","1050.1184971760508","PAK.8.2_1","PAK.7.7_1","Karachi","Rawalpindi","GADM2","3.6","PK","2022-08-18 08:00","24.285714285714285","30.0","5.714285714285715","22.59887005649718","0.7642537004596984","2022-08-18"
"25.078783448780808","67.18591128987336","33.32403865221535","71.2456287788584","LINESTRING (67.18591128987336 25.078783448780808, 71.2456287788584 33.32403865221535)","997.6577051985468","PAK.8.2_1","PAK.5.5_1","Karachi","Kohat","GADM2","3.6","PK","2022-08-18 08:00","","","","","","2022-08-18"
"25.078783448780808","67.18591128987336","28.848917939976854","71.63772667830045","LINESTRING (67.18591128987336 25.078783448780808, 71.63772667830045 28.848917939976854)","608.4941988825534","PAK.8.2_1","PAK.7.1_1","Karachi","Bahawalpur","GADM2","3.6","PK","2022-08-18 08:00","21.966211771513308","13.0","-8.966211771513308","-39.04088258314662","-0.6812698486212911","2022-08-18"
"25.078783448780808","67.18591128987336","25.078783448780808","67.18591128987336","POINT (67.18591128987336 25.078783448780808)","0.0","PAK.8.2_1","PAK.8.2_1","Karachi","Karachi","GADM2","3.6","PK","2022-08-18 08:00","552338.7142857143","568437.0","16098.285714285681","2.9145624147457845","1.1612870137190525","2022-08-18"
