"start_lat","start_lon","end_lat","end_lon","movement_geometry","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","percent_change","clipped_z_score","ds"
"31.209905085174274","72.62371843417888","33.6692247086546","73.06666567556829","LINESTRING (72.62371843417888 31.209905085174274, 73.06666567556829 33.6692247086546)","276.60445283555805","PAK.7.3_1","PAK.4.1_1","Faisalabad","Islamabad","GADM2","3.6","PK","2022-09-06 08:00","137.08917495205122","88.0","-49.08917495205122","-35.548894378648065","-0.6772465363602851","2022-09-06"
"33.19520491602086","72.72306554874687","29.377445454266713","64.30346882797684","LINESTRING (72.72306554874687 33.19520491602086, 64.30346882797684 29.377445454266713)","905.2759466859958","PAK.7.7_1","PAK.2.4_1","Rawalpindi","Quetta","GADM2","3.6","PK","2022-09-06 08:00","","","","","","2022-09-06"
"31.209905085174274","72.62371843417888","25.078783448780808","67.18591128987336","LINESTRING (72.62371843417888 31.209905085174274, 67.18591128987336 25.078783448780808)","865.1565922540467","PAK.7.3_1","PAK.8.2_1","Faisalabad","Karachi","GADM2","3.6","PK","2022-09-06 08:00","","","","","","2022-09-06"
"28.78299391530157","67.8281987215831","26.114871247960583","63.45987406471992","LINESTRING (67.8281987215831 28.78299391530157, 63.45987406471992 26.114871247960583)","523.2085451410904","PAK.2.3_1","PAK.2.2_1","Nasirabad","Makran","GADM2","3.6","PK","2022-09-06 08:00","","","","","","2022-09-06"
"28.78299391530157","67.8281987215831","31.209905085174274","72.62371843417888","LINESTRING (67.8281987215831 28.78299391530157, 72.62371843417888 31.209905085174274)","534.7919421217898","PAK.2.3_1","PAK.7.3_1","Nasirabad","Faisalabad","GADM2","3.6","PK","2022-09-06 08:00","","","","","","2022-09-06"
"28.78299391530157","67.8281987215831","33.6692247086546","73.06666567556829","LINESTRING (67.8281987215831 28.78299391530157, 73.06666567556829 33.6692247086546)","736.8500049962588","PAK.2.3_1","PAK.4.1_1","Nasirabad","Islamabad","GADM2","3.6","PK","2022-09-06 08:00","","","","","","2022-09-06"
"30.125238653918725","72.23541496058307","26.114871247960583","63.45987406471992","LINESTRING (72.23541496058307 30.125238653918725, 63.45987406471992 26.114871247960583)","968.830355643142","PAK.7.6_1","PAK.2.2_1","Multan","Makran","GADM2","3.6","PK","2022-09-06 08:00","","","","","","2022-09-06"
"27.43704665264957","68.8807568501547","31.93734049108809","70.62908633221942","LINESTRING (68.8807568501547 27.43704665264957, 70.62908633221942 31.93734049108809)","528.1141746085577","PAK.8.5_1","PAK.5.2_1","Rann of Kutch","Dera Ismail Khan","GADM2","3.6","PK","2022-09-06 08:00","","","","","","2022-09-06"
"32.93234229426058","70.79861448797378","31.93734049108809","70.62908633221942","LINESTRING (70.79861448797378 32.93234229426058, 70.62908633221942 31.93734049108809)","111.77734723173606","PAK.5.3_1","PAK.5.2_1","F.A.T.A.","Dera Ismail Khan","GADM2","3.6","PK","2022-09-06 08:00","","","","","","2022-09-06"
"33.170013305044215","70.3861612705621","34.841214265020795","73.22436616623538","LINESTRING (70.3861612705621 33.170013305044215, 73.22436616623538 34.841214265020795)","320.87843116756403","PAK.3.1_1","PAK.5.4_1","F.A.T.A.","Hazara","GADM2","3.6","PK","2022-09-06 08:00","","","","","","2022-09-06"
